Date,Sequential_Number,Mitzvah_Type_Number,Summary,Sefaria_Link
2026-04-16,456,Negative 194,We are prohibited from drinking wine of (an idolatrous) libation.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.194?lang=bi
2026-04-17,457,Negative 195,We are prohibited from being gluttonous and drunk with food and drink in the days of youth and under the conditions of the law of the stubborn and rebellious [son].,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.195?lang=bi
2026-04-18,458,Negative 196,We are prohibited from eating on the fast of Yom Kippur.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.196?lang=bi
2026-04-19,459,Negative 197,We are prohibited from eating chametz (leavened grain products) on Pesach.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.197?lang=bi
2026-04-20,460,Negative 198,"We are prohibited from eating things that have an admixture of chametz (leavened grain products) [on Pesach] even though they are not bread such as (brine,) cereal and ale and that which is similar to them.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.198?lang=bi
2026-04-21,461,Negative 199,We are prohibited from eating chametz after midday of the fourteenth day of Nissan.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.199?lang=bi
2026-04-22,462,Negative 200,We are prohibited from - that chametz not be seen within all of our boundaries for seven days (starting on the 15th of Nissan).,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.200?lang=bi
2026-04-23,463,Negative 201,"We are prohibited from - that chametz not be found in our possession, even if we do not see it and even if it was deposited [elsewhere].",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.201?lang=bi
2026-04-24,464,Negative 202,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.202?lang=bi
2026-04-25,465,Negative 203,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.203?lang=bi
2026-04-26,466,Negative 204,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.204?lang=bi
2026-04-27,467,Negative 205,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.205?lang=bi
2026-04-28,468,Negative 206,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.206?lang=bi
2026-04-29,469,Negative 207,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.207?lang=bi
2026-04-30,470,Negative 208,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.208?lang=bi
2026-05-01,471,Negative 209,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.209?lang=bi
2026-05-02,472,Negative 210,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.210?lang=bi
2026-05-03,473,Negative 211,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.211?lang=bi
2026-05-04,474,Negative 212,We are prohibited from harvesting the <i>ollalot</i> (incomplete clusters) of the vineyard at the time of the harvest.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.212?lang=bi
2026-05-05,475,Negative 213,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.213?lang=bi
2026-05-06,476,Negative 214,We are prohibited from taking the forgotten sheaves.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.214?lang=bi
2026-05-07,477,Negative 215,We are prohibited from planting forbidden mixtures.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.215?lang=bi
2026-05-08,478,Negative 216,We are prohibited from planting grain as well as other vegetables in a vineyard.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.216?lang=bi
2026-05-09,479,Negative 217,We are prohibited from breeding forbidden mixtures of animals.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.217?lang=bi
2026-05-10,480,Negative 218,We are prohibited from doing work with a forbidden mixture of animals together.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.218?lang=bi
2026-05-11,481,Negative 219,"We are prohibited from preventing an animal from eating from the thing upon which it is doing its work such that if it is threshing a threshing field or carrying straw on its back from one place to another, he may not prevent it from eating from it.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.219?lang=bi
2026-05-12,482,Negative 220,We are prohibited from working the land in the seventh year.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.220?lang=bi
2026-05-13,483,Negative 221,We are prohibited from doing work on trees in the seventh year.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.221?lang=bi
2026-05-14,484,Negative 222,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.222?lang=bi
2026-05-15,485,Negative 223,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.223?lang=bi
2026-05-16,486,Negative 224,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.224?lang=bi
2026-05-17,487,Negative 225,We are prohibited from harvesting the aftergrowth in the Jubilee year.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.225?lang=bi
2026-05-18,488,Negative 226,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.226?lang=bi
2026-05-19,489,Negative 227,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.227?lang=bi
2026-05-20,490,Negative 228,We are prohibited from changing the open places of the Levites.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.228?lang=bi
2026-05-21,491,Negative 229,"We are prohibited from abandoning and ignoring the Levites, regarding the giving of their due and gladdening them on the festival.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.229?lang=bi
2026-05-22,492,Negative 230,"We are prohibited from - not to claim debts on the sabbatical year, but rather to release them all.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.230?lang=bi
2026-05-23,493,Negative 231,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.231?lang=bi
2026-05-24,494,Negative 232,"We are prohibited from refraining to give charity and comfort to our poor brothers, about whose poverty we are aware and whom we have the ability to support.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.232?lang=bi
2026-05-25,495,Negative 233,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.233?lang=bi
2026-05-26,496,Negative 234,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.234?lang=bi
2026-05-27,497,Negative 235,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.235?lang=bi
2026-05-28,498,Negative 236,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.236?lang=bi
2026-05-29,499,Negative 237,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.237?lang=bi
2026-05-30,500,Negative 238,We are prohibited from - not to oppress the employee and not to delay his wage with us.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.238?lang=bi
2026-05-31,501,Negative 239,"We are prohibited from taking collateral from borrowers into our hands except by the order of the judge and through his messenger; and that we not come, ourselves, into the debtor's house and take [something] as collateral.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.239?lang=bi
2026-06-01,502,Negative 240,We are prohibited from keeping the collateral item from its owners during the time that he needs it.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.240?lang=bi
2026-06-02,503,Negative 241,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.241?lang=bi
2026-06-03,504,Negative 242,"We are prohibited from taking in pawn, vessels with which people prepare their food, such as tools for grinding, kneading and cooking and tools for the slaughter of animals and other ones besides this that are grouped by the name, 'something with which food of sustenance (<i>okhel nefesh</i>) is made' as it is stated, ""for it is a soul that he takes in pledge"" (Deuteronomy 24:6).",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.242?lang=bi
2026-06-04,505,Negative 243,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.243?lang=bi
2026-06-05,506,Negative 244,We are prohibited from - that we not steal money.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.244?lang=bi
2026-06-06,507,Negative 245,"We are prohibited from - that we not steal that to we which we do not have entitlement, by force and duress.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.245?lang=bi
2026-06-07,508,Negative 246,We are prohibited from - that we not steal the boundary of the land.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.246?lang=bi
2026-06-08,509,Negative 247,"We are prohibited from - regarding that which is found with us that we owe, not to withhold it and not give it.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.247?lang=bi
2026-06-09,510,Negative 248,We are prohibited from - that we not deny obligations that we are indebted and deposits held by us.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.248?lang=bi
2026-06-10,511,Negative 249,We are prohibited from swearing [falsely] about the denial of money that is incumbent upon us [to pay].,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.249?lang=bi
2026-06-11,512,Negative 250,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.250?lang=bi
2026-06-12,513,Negative 251,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.251?lang=bi
2026-06-13,514,Negative 252,We are prohibited from wronging the convert with words.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.252?lang=bi
2026-06-14,515,Negative 253,We are prohibited from wronging the convert and causing him damage in buying and selling.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.253?lang=bi
2026-06-15,516,Negative 254,"We are prohibited from returning, a slave who ran away from outside of the Land to the Land of Israel, to his master.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.254?lang=bi
2026-06-16,517,Negative 255,We are prohibited from wronging a slave that runs away to us.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.255?lang=bi
2026-06-17,518,Negative 256,"We are prohibited from afflicting the orphan and the widow as it is stated (Exodus 22:21), ""You shall not afflict any widow or orphan.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.256?lang=bi
2026-06-18,519,Negative 257,"We are prohibited from working the Hebrew (Jewish) slave with work that involves great affliction and lowliness, like the work of a Canaanite (gentile) slave.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.257?lang=bi
2026-06-19,520,Negative 258,We are prohibited from - that we not sell a Hebrew (Jewish) slave exactly in the way that the Canaanite (gentile) slaves are sold.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.258?lang=bi
2026-06-20,521,Negative 259,We are prohibited from working a Hebrew (Jewish) slave with something that we do not need.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.259?lang=bi
2026-06-21,522,Negative 260,"We are prohibited from allowing an idolater that dwells in our land to work a Hebrew (Jewish) slave that sold himself, with oppressive work.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.260?lang=bi
2026-06-22,523,Negative 261,We are prohibited from - that we not sell a Hebrew (Jewish) maidservant to someone besides ourselves.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.261?lang=bi
2026-06-23,524,Negative 262,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.262?lang=bi
2026-06-24,525,Negative 263,"We are prohibited from - that we not sell a [captive] woman of beautiful form (<i>yefat toar</i>), after one had sexual intercourse with her once, after the capture of the city.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.263?lang=bi
2026-06-25,526,Negative 264,We are prohibited from exploiting a captive woman (<i>yefat toar</i>) after one has sexual intercourse with her.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.264?lang=bi
2026-06-26,527,Negative 265,We are prohibited from putting our thoughts to fabricating machinations in order to acquire that which is in the possession of our other brothers (fellow Jews).,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.265?lang=bi
2026-06-27,528,Negative 266,"We are prohibited from putting our thoughts to coveting that which is our brothers' (fellow Jews), and to desire it.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.266?lang=bi
2026-06-28,529,Negative 267,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.267?lang=bi
2026-06-29,530,Negative 268,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.268?lang=bi
2026-06-30,531,Negative 269,We are prohibited from ignoring a lost object.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.269?lang=bi
2026-07-01,532,Negative 270,We are prohibited from forsaking someone forlorn with a load stuck on the road.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.270?lang=bi
2026-07-02,533,Negative 271,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.271?lang=bi
2026-07-03,534,Negative 272,"We are prohibited from having weights and measures that are deficient, with us in our homes even though one does not buy and sell with them.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.272?lang=bi
2026-07-04,535,Negative 273,We are prohibited from doing inequity in judgement.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.273?lang=bi
2026-07-05,536,Negative 274,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.274?lang=bi
2026-07-06,537,Negative 275,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.275?lang=bi
2026-07-07,538,Negative 276,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.276?lang=bi
2026-07-08,539,Negative 277,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.277?lang=bi
2026-07-09,540,Negative 278,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.278?lang=bi
2026-07-10,541,Negative 279,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.279?lang=bi
2026-07-11,542,Negative 280,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.280?lang=bi
2026-07-12,543,Negative 281,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.281?lang=bi
2026-07-13,544,Negative 282,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.282?lang=bi
2026-07-14,545,Negative 283,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.283?lang=bi
2026-07-15,546,Negative 284,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.284?lang=bi
2026-07-16,547,Negative 285,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.285?lang=bi
2026-07-17,548,Negative 286,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.286?lang=bi
2026-07-18,549,Negative 287,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.287?lang=bi
2026-07-19,550,Negative 288,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.288?lang=bi
2026-07-20,551,Negative 289,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.289?lang=bi
2026-07-21,552,Negative 290,We are prohibited from idolatry.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.290?lang=bi
2026-07-22,553,Negative 291,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.291?lang=bi
2026-07-23,554,Negative 292,We are prohibited from killing those liable for the death penalty when we see that they have already done a sin for which one is liable for death before their coming to the court.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.292?lang=bi
2026-07-24,555,Negative 293,We are prohibited from - that we not have compassion upon a pursuer.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.293?lang=bi
2026-07-25,556,Negative 294,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.294?lang=bi
2026-07-26,557,Negative 295,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.295?lang=bi
2026-07-27,558,Negative 296,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.296?lang=bi
2026-07-28,559,Negative 297,"We are prohibited from being negligent about saving the life of someone when we see him in mortal danger, or [in a case of] loss, and we have the ability to save him such as if he was drowning in the river and we know how to swim and are able to save him; or if a robber is trying to kill him and we are able to foil his plan or repel his injury.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.297?lang=bi
2026-07-29,560,Negative 298,"We are prohibited from leaving obstacles and stumbling blocks in our land and in our homes, so that people not die from them.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.298?lang=bi
2026-07-30,561,Negative 299,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.299?lang=bi
2026-07-31,562,Negative 300,"We are prohibited from hinting as if one will strike, even if he does not strike.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.300?lang=bi
2026-08-01,563,Negative 301,We are prohibited from being a talebearer.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.301?lang=bi
2026-08-02,564,Negative 302,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.302?lang=bi
2026-08-03,565,Negative 303,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.303?lang=bi
2026-08-04,566,Negative 304,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.304?lang=bi
2026-08-05,567,Negative 305,"We are prohibited from - that we not bear a grudge, even if we do not pay him back.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.305?lang=bi
2026-08-06,568,Negative 306,We are prohibited from - that we not take the nest at the time of the snare the mother and the young.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.306?lang=bi
2026-08-07,569,Negative 307,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.307?lang=bi
2026-08-08,570,Negative 308,We are prohibited from cutting off signs of impurity or burning them until their appearance changes.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.308?lang=bi
2026-08-09,571,Negative 309,We are prohibited from working and planting in the harsh gully in which the calf was beheaded.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.309?lang=bi
2026-08-10,572,Negative 310,We are prohibited from keeping a sorcerer alive.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.310?lang=bi
2026-08-11,573,Negative 311,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.311?lang=bi
2026-08-12,574,Negative 312,We are prohibited from dissenting against those who are the masters of the tradition and against their derivations from the commandments through the [methods] of Torah.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.312?lang=bi
2026-08-13,575,Negative 313,"We are prohibited from adding to the Torah, both to what is written and to what is received.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.313?lang=bi
2026-08-14,576,Negative 314,"We are prohibited from subtracting from the Torah, neither from what is written nor from what is received.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.314?lang=bi
2026-08-15,577,Negative 315,We are prohibited from cursing a judge.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.315?lang=bi
2026-08-16,578,Negative 316,We are prohibited from cursing a <i>nassi</i> (elevated one).,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.316?lang=bi
2026-08-17,579,Negative 317,We are prohibited from cursing any Israelite person.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.317?lang=bi
2026-08-18,580,Negative 318,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.318?lang=bi
2026-08-19,581,Negative 319,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.319?lang=bi
2026-08-20,582,Negative 320,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.320?lang=bi
2026-08-21,583,Negative 321,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.321?lang=bi
2026-08-22,584,Negative 322,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.322?lang=bi
2026-08-23,585,Negative 323,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.323?lang=bi
2026-08-24,586,Negative 324,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.324?lang=bi
2026-08-25,587,Negative 325,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.325?lang=bi
2026-08-26,588,Negative 326,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.326?lang=bi
2026-08-27,589,Negative 327,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.327?lang=bi
2026-08-28,590,Negative 328,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.328?lang=bi
2026-08-29,591,Negative 329,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.329?lang=bi
2026-08-30,592,Negative 330,We are prohibited from sexual intercourse with the mother.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.330?lang=bi
2026-08-31,593,Negative 331,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.331?lang=bi
2026-09-01,594,Negative 332,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.332?lang=bi
2026-09-02,595,Negative 333,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.333?lang=bi
2026-09-03,596,Negative 334,We are prohibited from sexual intercourse with the daughter of the son.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.334?lang=bi
2026-09-04,597,Negative 335,We are prohibited from sexual intercourse with the daughter of the daughter.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.335?lang=bi
2026-09-05,598,Negative 336,We are prohibited from sexual intercourse with the daughter herself.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.336?lang=bi
2026-09-06,599,Negative 337,We are prohibited from sexual intercourse with a woman and her daughter.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.337?lang=bi
2026-09-07,600,Negative 338,We are prohibited from sexual intercourse with a woman and her son's daughter.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.338?lang=bi
2026-09-08,601,Negative 339,We are prohibited from sexual intercourse with a woman and her daughter's daughter.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.339?lang=bi
2026-09-09,602,Negative 340,We are prohibited from sexual intercourse with a sister of the father.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.340?lang=bi
2026-09-10,603,Negative 341,We are prohibited from sexual intercourse with a sister of the mother.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.341?lang=bi
2026-09-11,604,Negative 342,We are prohibited from sexual intercourse with the wife of the father's brother.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.342?lang=bi
2026-09-12,605,Negative 343,We are prohibited from sexual intercourse with the wife of the son.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.343?lang=bi
2026-09-13,606,Negative 344,We are prohibited from sexual intercourse with the wife of the brother.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.344?lang=bi
2026-09-14,607,Negative 345,We are prohibited from sexual intercourse with the sister of his wife during the lifetime of his wife.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.345?lang=bi
2026-09-15,608,Negative 346,"We are prohibited from sexual intercourse with a menstruant during the period of her impurity meaning to say, all of the seven days.",https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.346?lang=bi
2026-09-16,609,Negative 347,We are prohibited from sexual intercourse with a married woman.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.347?lang=bi
2026-09-17,610,Negative 348,We are prohibited from sexual relations with animals their males and their females.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.348?lang=bi
2026-09-18,611,Negative 349,We are prohibited from having women engage in sexual relations with animals.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.349?lang=bi
2026-09-19,612,Negative 350,We are prohibited from sexual intercourse with a male.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.350?lang=bi
2026-09-20,613,Negative 351,We are prohibited from sexual intercourse with the father.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.351?lang=bi
2026-09-21,614,Negative 352,We are prohibited from idolatry.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.352?lang=bi
2026-09-22,615,Negative 353,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.353?lang=bi
2026-09-23,616,Negative 354,Negative commandment from Sefer HaMitzvot.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.354?lang=bi
2026-09-24,617,Negative 355,We are prohibited from eating forbidden foods.,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.355?lang=bi
