Date,Sequential_Number,Mitzvah_Type_Number,Summary,Biblical_Source,Sefaria_Link
2026-06-16,407,Negative 144,Not to eat sacrifices which have become unfit or blemished,Devarim 14:3,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.144?lang=bi
2026-06-16,408,Negative 145,We are prohibited from eating the sin-offering and the guilt-offering outside of the [Temple] courtyard.,Vayikra 7:18,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.145?lang=bi
2026-06-17,409,Negative 146,We are prohibited from eating the meat of a burnt-offering.,Vayikra 22:30,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.146?lang=bi
2026-06-17,410,Negative 147,We are prohibited from eating lighter consecrated food (<i>kodashim kalim</i>) before the sprinkling of their blood.,Vayikra 19:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.147?lang=bi
2026-06-18,411,Negative 148,We are prohibited from an outsider not eat higher consecrated food (<i>kodeshei hakodashim</i>).,Vayikra 7:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.148?lang=bi
2026-06-18,412,Negative 149,We are prohibited from he prohibited the priests from eating firstfruits outside [of jerusalem].,Vayikra 7:20,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.149?lang=bi
2026-06-19,413,Negative 150,We are prohibited from eating second tithe when impure even in Jerusalem until it has been redeemed.,Vayikra 7:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.150?lang=bi
2026-06-19,414,Negative 151,We are prohibited from eating second tithe when grieving even in Jerusalem until it has been redeemed.,Vayikra 7:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.151?lang=bi
2026-06-20,415,Negative 152,We are prohibited from spending the [redemption] money of second tithe except for food and drink.,Vayikra 16:3,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.152?lang=bi
2026-06-20,416,Negative 153,We are prohibited from eating <i>tevel</i> and that is [produce] from which the priestly tithe and the [other] tithes have not been separated.,Vayikra 5:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.153?lang=bi
2026-06-21,417,Negative 154,"We are prohibited from and the explanation by way of illustration is with wheat: when it is winnowed, it is tevel.",Devarim 15:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.154?lang=bi
2026-06-21,418,Negative 155,"We are prohibited from delaying vows, voluntary offerings and other sacrifices which are obligatory for one.",Devarim 15:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.155?lang=bi
2026-06-22,419,Negative 156,"We are prohibited from going up on pilgrimage without there being a sacrifice with us, such that we sacrifice it there.",Shemos 12:6,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.156?lang=bi
2026-06-22,420,Negative 157,"We are prohibited from violating that which we have obligated ourselves with speech, even it is without an oath.",Shemos 23:18,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.157?lang=bi
2026-06-23,421,Negative 158,We are prohibited from a priest from taking (marrying) a zonah (a woman who had sexual relations with someone forbidden for any israelite to marry).,Shemos 23:18,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.158?lang=bi
2026-06-23,422,Negative 159,We are prohibited from a priest - that he not take (marry) a desecrated woman.,Bamidbar 9:11,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.159?lang=bi
2026-06-24,423,Negative 160,We are prohibited from a priest - that he not take (marry) a divorcee.,Shemos 12:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.160?lang=bi
2026-06-24,424,Negative 161,We are prohibited from eating consecrated meat that became impure.,Bamidbar 9:11,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.161?lang=bi
2026-06-25,425,Negative 162,"We are prohibited from a high priest - that he not have sexual relations with a widow, even without marriage.",Shemos 12:9,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.162?lang=bi
2026-06-25,426,Negative 163,We are prohibited from eating outside the designated area (chutz limkomo).,Shemos 12:46,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.163?lang=bi
2026-06-26,427,Negative 164,We are prohibited from an impure priest eating consecrated food.,Shemos 12:43,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.164?lang=bi
2026-06-26,428,Negative 165,We are prohibited from a non-priest eating consecrated food.,Shemos 12:45,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.165?lang=bi
2026-06-27,429,Negative 166,"We are prohibited from an ordinary priest from becoming impure for the dead, other then for his relatives that are enumerated in scripture.",Shemos 12:48,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.166?lang=bi
2026-06-27,430,Negative 167,"We are prohibited from a high priest from entering under a roof together with a dead body, even for his relatives.",Shemos 12:46,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.167?lang=bi
2026-06-28,431,Negative 168,We are prohibited from a high priest from becoming impure from any dead body in any form of impurity - whether by touching or by carrying.,Bamidbar 9:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.168?lang=bi
2026-06-28,432,Negative 169,We are prohibited from the entire tribe of levi from taking a portion in the land [of israel].,Shemos 12:10,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.169?lang=bi
2026-06-29,433,Negative 170,We are prohibited from the tribe of Levi taking a portion in the booty when conquering the Land of Israel.,Bamidbar 9:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.170?lang=bi
2026-06-29,434,Negative 171,Not to leave the meat of the holiday offering of the 14th until the 16th,Devarim 16:4,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.171?lang=bi
2026-06-30,435,Negative 172,"To be seen at the Temple on Passover, Shavuot, and Sukkot",Devarim 16:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.172?lang=bi
2026-06-30,436,Negative 173,We are prohibited from eating impure fish.,Shemos 23:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.173?lang=bi
2026-07-01,437,Negative 174,We are prohibited from eating impure birds.,Devarim 16:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.174?lang=bi
2026-07-01,438,Negative 175,We are prohibited from eating winged swarming things.,Devarim 16:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.175?lang=bi
2026-07-02,439,Negative 176,"We are prohibited from eating things that swarm upon the earth, such as worms, beatles and that which is similar to them.",Devarim 12:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.176?lang=bi
2026-07-02,440,Negative 177,"We are prohibited from eating things that swarm which come to exist from rot, even though they are not a specific type and do not come into existence from a male and a female.",Devarim 31:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.177?lang=bi
2026-07-03,441,Negative 178,We are prohibited from eating worms that are born in fruit and seeds from the time they go out and exit to the surface of those seeds or those fruits.,Shemos 13:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.178?lang=bi
2026-07-03,442,Negative 179,We are prohibited from eating any swarming thing that it might be without specification whether a swarming thing of the water or a swarming thing of the earth.,Devarim 12:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.179?lang=bi
2026-07-04,443,Negative 180,We are prohibited from eating a dead [animal].,Bamidbar 18:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.180?lang=bi
2026-07-04,444,Negative 181,We are prohibited from eating a torn [animal].,Vayikra 27:32,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.181?lang=bi
2026-07-05,445,Negative 182,We are prohibited from eating a limb from a living animal.,Vayikra 27:33,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.182?lang=bi
2026-07-05,446,Negative 183,We are prohibited from he prohibited [us] from eating the sciatic nerve.,Vayikra 4:27,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.183?lang=bi
2026-07-06,447,Negative 184,We are prohibited from eating blood.,Vayikra 5:17-18,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.184?lang=bi
2026-07-06,448,Negative 185,Bring an asham vadai offering [for certain sins] when guilt is ascertained,Vayikra 5:25,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.185?lang=bi
2026-07-07,449,Negative 186,We are prohibited from cooking meat with milk.,Vayikra 5:7-11,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.186?lang=bi
2026-07-07,450,Negative 187,We are prohibited from he prohibited [us] from eating meat with milk.,Vayikra 4:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.187?lang=bi
2026-07-08,451,Negative 188,We are prohibited from eating meat from an ox that is to be stoned.,Vayikra 15:28-29,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.188?lang=bi
2026-07-08,452,Negative 189,We are prohibited from eating bread made from the new grain before the completion of the sixteenth day of Nissan.,Vayikra 12:6,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.189?lang=bi
2026-07-09,453,Negative 190,We are prohibited from eating parched grain made from the new grain before the end of the sixteenth day of Nissan.,Vayikra 15:13-14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.190?lang=bi
2026-07-09,454,Negative 191,We are prohibited from eating tender grain from the new [produce] before the end of the sixteenth day of Nissan.,see According to the Torah is Leprosy a hygienic problem or is it something spiritual and miraculous?) must bring an offering after going to the Mikvah—Leviticus 14:10,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.191?lang=bi
2026-07-10,455,Negative 192,We are prohibited from eating <i>orlah</i> (fruit of trees during their first three years).,Vayikra 27:10,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.192?lang=bi
2026-07-10,456,Negative 193,We are prohibited from eating forbidden mixtures specifically of the vineyard.,Vayikra 27:10,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.193?lang=bi
2026-07-11,457,Negative 194,We are prohibited from drinking wine of (an idolatrous) libation.,Vayikra 27:26,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.194?lang=bi
2026-07-11,458,Negative 195,We are prohibited from being gluttonous and drunk with food and drink in the days of youth and under the conditions of the law of the stubborn and rebellious [son].,Bamidbar 19:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.195?lang=bi
2026-07-12,459,Negative 196,We are prohibited from eating on the fast of Yom Kippur.,Bamidbar 19:9,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.196?lang=bi
2026-07-12,460,Negative 197,We are prohibited from eating chametz (leavened grain products) on Pesach.,Bamidbar 19:21,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.197?lang=bi
2026-07-13,461,Negative 198,"We are prohibited from eating things that have an admixture of chametz (leavened grain products) [on Pesach] even though they are not bread such as (brine,) cereal and ale and that which is similar to them.",Vayikra 13:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.198?lang=bi
2026-07-13,462,Negative 199,We are prohibited from eating chametz after midday of the fourteenth day of Nissan.,Devarim 24:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.199?lang=bi
2026-07-14,463,Negative 200,We are prohibited from chametz not be seen within all of our boundaries for seven days (starting on the 15th of Nissan).,Vayikra 13:33,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.200?lang=bi
2026-07-14,464,Negative 201,"We are prohibited from chametz not be found in our possession, even if we do not see it and even if it was deposited [elsewhere].",Vayikra 13:45,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.201?lang=bi
2026-07-15,465,Negative 202,We are prohibited from the nazirite from drinking wine or [other drinks] the mixture of which [includes] grapes.,Vayikra 14:2,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.202?lang=bi
2026-07-15,466,Negative 203,"We are prohibited from he prohibited the nazirite from eating grapes; and if he ate a kazayit of grapes, he is lashed.",Vayikra 14:9,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.203?lang=bi
2026-07-16,467,Negative 204,We are prohibited from he prohibited the nazirite from eating raisins.,Vayikra 13:47,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.204?lang=bi
2026-07-16,468,Negative 205,We are prohibited from he prohibited the nazirite from eating grape seeds.,Vayikra 14:35,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.205?lang=bi
2026-07-17,469,Negative 206,We are prohibited from he prohibited the nazirite from eating grape skins.,Vayikra 15:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.206?lang=bi
2026-07-17,470,Negative 207,We are prohibited from the nazirite from becoming impure with a corpse.,Vayikra 12:2,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.207?lang=bi
2026-07-18,471,Negative 208,We are prohibited from the nazirite from entering into the tent of a corpse.,Vayikra 15:25,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.208?lang=bi
2026-07-18,472,Negative 209,We are prohibited from the nazirite from shaving.,Vayikra 15:3,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.209?lang=bi
2026-07-19,473,Negative 210,We are prohibited from not to harvest all of what is planted.,Vayikra 11:39,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.210?lang=bi
2026-07-19,474,Negative 211,We are prohibited from not to glean the sheaves that fall in the field at the time of the harvest.,Vayikra 11:29,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.211?lang=bi
2026-07-20,475,Negative 212,We are prohibited from harvesting the <i>ollalot</i> (incomplete clusters) of the vineyard at the time of the harvest.,Vayikra 15:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.212?lang=bi
2026-07-20,476,Negative 213,We are prohibited from not to gather the single grapes that fall in the vineyard at the time of the harvest.,Vayikra 11:34,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.213?lang=bi
2026-07-21,477,Negative 214,We are prohibited from taking the forgotten sheaves.,Vayikra 15:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.214?lang=bi
2026-07-21,478,Negative 215,We are prohibited from planting forbidden mixtures.,Shemos 21:28,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.215?lang=bi
2026-07-22,479,Negative 216,We are prohibited from planting grain as well as other vegetables in a vineyard.,Shemos 22:4,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.216?lang=bi
2026-07-22,480,Negative 217,We are prohibited from breeding forbidden mixtures of animals.,Shemos 21:33,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.217?lang=bi
2026-07-23,481,Negative 218,We are prohibited from doing work with a forbidden mixture of animals together.,Shemos 22:5,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.218?lang=bi
2026-07-23,482,Negative 219,"We are prohibited from preventing an animal from eating from the thing upon which it is doing its work such that if it is threshing a threshing field or carrying straw on its back from one place to another, he may not prevent it from eating from it.",Vayikra 19:11,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.219?lang=bi
2026-07-24,483,Negative 220,We are prohibited from working the land in the seventh year.,Shemos 21:37,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.220?lang=bi
2026-07-24,484,Negative 221,We are prohibited from doing work on trees in the seventh year.,Vayikra 19:36,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.221?lang=bi
2026-07-25,485,Negative 222,"We are prohibited from but according to the torah, we are allowed to eat what was planted on the sixth year - and that is called the aftergrowth - in the seventh year.",Vayikra 19:35,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.222?lang=bi
2026-07-25,486,Negative 223,We are prohibited from picking the fruit which grew on the trees in the seventh year in the [same] way that we gather their fruits every year.,Devarim 25:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.223?lang=bi
2026-07-26,487,Negative 224,We are prohibited from working the land in the jubilee year.,Devarim 19:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.224?lang=bi
2026-07-26,488,Negative 225,We are prohibited from harvesting the aftergrowth in the Jubilee year.,Shemos 20:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.225?lang=bi
2026-07-27,489,Negative 226,We are prohibited from harvesting fruit of the trees in the jubilee year in the way that we collect [them] in other years.,Vayikra 19:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.226?lang=bi
2026-07-27,490,Negative 227,We are prohibited from not to sell our land in the land of israel [as a] permanent sale.,Vayikra 19:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.227?lang=bi
2026-07-28,491,Negative 228,We are prohibited from changing the open places of the Levites.,Shemos 20:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.228?lang=bi
2026-07-28,492,Negative 229,"We are prohibited from abandoning and ignoring the Levites, regarding the giving of their due and gladdening them on the festival.",Devarim 5:18,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.229?lang=bi
2026-07-29,493,Negative 230,"We are prohibited from not to claim debts on the sabbatical year, but rather to release them all.",Vayikra 5:23,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.230?lang=bi
2026-07-29,494,Negative 231,"We are prohibited from the refraining from lending to some of us because of the sabbatical year, so that [such a] debt not be released.",Devarim 22:3,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.231?lang=bi
2026-07-30,495,Negative 232,"We are prohibited from refraining to give charity and comfort to our poor brothers, about whose poverty we are aware and whom we have the ability to support.",Devarim 22:1,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.232?lang=bi
2026-07-30,496,Negative 233,We are prohibited from the sending away of a hebrew (jewish) slave empty-handed when he goes out to freedom at the end of six years.,Shemos 21:18,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.233?lang=bi
2026-07-31,497,Negative 234,Not to murder,Shemos 20:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.234?lang=bi
2026-07-31,498,Negative 235,"We are prohibited from and that is his, may he be exalted, saying, ""your money you shall not give him on interest, and on increase you shall not give your food"" (Vayikra 25:37).",Bamidbar 35:31,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.235?lang=bi
2026-08-01,499,Negative 236,We are prohibited from the borrower - that he should not borrow with interest.,Bamidbar 35:25,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.236?lang=bi
2026-08-01,500,Negative 237,"We are prohibited from being involved with a loan with interest between a borrow and a lender - not to be a guarantor for one of them, not to be a witness for them and not to write a contract about what they agreed upon about the interest.",Bamidbar 35:32,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.237?lang=bi
2026-08-02,501,Negative 238,We are prohibited from not to oppress the employee and not to delay his wage with us.,Bamidbar 35:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.238?lang=bi
2026-08-02,502,Negative 239,Save someone being pursued even by taking the life of the pursuer,Devarim 25:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.239?lang=bi
2026-08-03,503,Negative 240,We are prohibited from keeping the collateral item from its owners during the time that he needs it.,Bamidbar 35:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.240?lang=bi
2026-08-03,504,Negative 241,"We are prohibited from taking collateral from a widow - whether poor or rich - as it is stated (Devarim 24:17), ""you shall not take a widow’s garment in pawn.",Vayikra 19:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.241?lang=bi
2026-08-04,505,Negative 242,"We are prohibited from taking in pawn, vessels with which people prepare their food, such as tools for grinding, kneading and cooking and tools for the slaughter of animals and other ones besides this that are grouped by the name, 'something with which food of sustenance (<i>okhel nefesh</i>) is made' as it is stated, ""for it is a soul that he takes in pledge"" (Devarim 24:6).",Devarim 19:3,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.242?lang=bi
2026-08-04,506,Negative 243,We are prohibited from - to not steal (kidnap) an israelite person.,Devarim 21:4,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.243?lang=bi
2026-08-05,507,Negative 244,We are prohibited from we not steal money.,Devarim 21:4,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.244?lang=bi
2026-08-05,508,Negative 245,"We are prohibited from we not steal that to we which we do not have entitlement, by force and duress.",Devarim 22:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.245?lang=bi
2026-08-06,509,Negative 246,We are prohibited from we not steal the boundary of the land.,Devarim 22:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.246?lang=bi
2026-08-06,510,Negative 247,Not to put a stumbling block before a blind man (nor give harmful advice),Vayikra 19:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.247?lang=bi
2026-08-07,511,Negative 248,We are prohibited from we not deny obligations that we are indebted and deposits held by us.,Shemos 23:5,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.248?lang=bi
2026-08-07,512,Negative 249,We are prohibited from swearing [falsely] about the denial of money that is incumbent upon us [to pay].,Devarim 22:4,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.249?lang=bi
2026-08-08,513,Negative 250,We are prohibited from some of us from wronging others of us in trade and in buying and selling.,Devarim 22:4,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.250?lang=bi
2026-08-08,514,Negative 251,Buy and sell according to Torah law,Vayikra 25:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.251?lang=bi
2026-08-09,515,Negative 252,We are prohibited from wronging the convert with words.,Vayikra 25:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.252?lang=bi
2026-08-09,516,Negative 253,We are prohibited from wronging the convert and causing him damage in buying and selling.,Vayikra 25:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.253?lang=bi
2026-08-10,517,Negative 254,"We are prohibited from returning, a slave who ran away from outside of the Land to the Land of Israel, to his master.",Shemos 22:20,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.254?lang=bi
2026-08-10,518,Negative 255,We are prohibited from wronging a slave that runs away to us.,Shemos 22:20,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.255?lang=bi
2026-08-11,519,Negative 256,Purchase a Hebrew slave in accordance with the prescribed laws,Shemos 21:2,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.256?lang=bi
2026-08-11,520,Negative 257,Not to sell him as a slave is sold,Vayikra 25:42,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.257?lang=bi
2026-08-12,521,Negative 258,Not to work him oppressively,Vayikra 25:43,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.258?lang=bi
2026-08-12,522,Negative 259,Not to allow a non-Jew to work him oppressively,Vayikra 25:53,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.259?lang=bi
2026-08-13,523,Negative 260,Not to have him do menial slave labor,Vayikra 25:39,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.260?lang=bi
2026-08-13,524,Negative 261,We are prohibited from we not sell a Hebrew (Jewish) maidservant to someone besides ourselves.,Devarim 15:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.261?lang=bi
2026-08-14,525,Negative 262,We are prohibited from afflicting a hebrew (jewish) maidservant if one acquires her and marries her.,Devarim 15:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.262?lang=bi
2026-08-14,526,Negative 263,"We are prohibited from we not sell a [captive] woman of beautiful form (<i>yefat toar</i>), after one had sexual intercourse with her once, after the capture of the city.",Shemos 21:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.263?lang=bi
2026-08-15,527,Negative 264,We are prohibited from exploiting a captive woman (<i>yefat toar</i>) after one has sexual intercourse with her.,Shemos 21:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.264?lang=bi
2026-08-15,528,Negative 265,The master must not sell his maidservant,Shemos 21:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.265?lang=bi
2026-08-16,529,Negative 266,"We are prohibited from putting our thoughts to coveting that which is our brothers' (fellow Jews), and to desire it.",Vayikra 25:46,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.266?lang=bi
2026-08-16,530,Negative 267,Not to extradite a slave who fled to (Biblical) Israel,Devarim 23:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.267?lang=bi
2026-08-17,531,Negative 268,Not to wrong a slave who has come to Israel for refuge,Devarim 23:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.268?lang=bi
2026-08-17,532,Negative 269,We are prohibited from ignoring a lost object.,Shemos 22:9,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.269?lang=bi
2026-08-18,533,Negative 270,We are prohibited from forsaking someone forlorn with a load stuck on the road.,Devarim 24:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.270?lang=bi
2026-08-18,534,Negative 271,Not to delay payment of wages past the agreed time,Vayikra 19:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.271?lang=bi
2026-08-19,535,Negative 272,The hired worker may eat from the unharvested crops where he works,Devarim 23:25,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.272?lang=bi
2026-08-19,536,Negative 273,We are prohibited from doing inequity in judgement.,Devarim 23:26,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.273?lang=bi
2026-08-20,537,Negative 274,We are prohibited from and the prohibition about this content has already been repeated.,Devarim 23:25,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.274?lang=bi
2026-08-20,538,Negative 275,"We are prohibited from and even if [the disputant] is great, honored and of stature, he should not show him favor in the case when he comes in front of him with his [fellow] disputant; and he should not inquire about his affairs and doings.",Devarim 25:4,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.275?lang=bi
2026-08-21,539,Negative 276,"We are prohibited from the judge from being afraid of a man who is destructive, injurious and speaks haughtily; such that [the judge] should not incline the verdict towards him.",Shemos 22:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.276?lang=bi
2026-08-21,540,Negative 277,The courts must carry out the laws of an unpaid guard,Shemos 22:6,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.277?lang=bi
2026-08-22,541,Negative 278,Lend to the poor and destitute,Shemos 22:24,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.278?lang=bi
2026-08-22,542,Negative 279,"We are prohibited from the judge - that he not have mercy upon someone who killed his fellow, or destroyed one of his limbs.",Shemos 22:24,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.279?lang=bi
2026-08-23,543,Negative 280,We are prohibited from the judge from slanting the judgement of converts and orphans.,Devarim 15:3,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.280?lang=bi
2026-08-23,544,Negative 281,We are prohibited from the judge - not to listen to one of the disputants when it is not in front of his [adversary].,Devarim 24:10,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.281?lang=bi
